leverage_ratio,asset_liabilities,roe,asset_turnover,debt_ratio,debt_ratio2,roa,capitalization_ratio,longtermdebt_invcap,totaldebt_invcap,cash_debt,debt_ebitda,rect_turn,label
13.237,1.074267599,0.145,0.082,0.93,0.212,0.025,0.714,0.714,0.861,0.019,8.409,0.105,0
14.17,1.073531421,0.115,0.083,0.934,0.26,0.021,0.781,0.781,0.867,0.01,12.591,0.107,0
12.488,1.065750564,0.038,0.074,0.926,0.28,0.013,0.721,0.721,1.055,0.012,23.499,0.098,0
9.031,1.111329313,-0.117,0.069,0.9,0.197,-0.009,0.608,0.608,0.774,0.024,-22.187,0.093,0
9.852,1.105893022,-0.133,0.063,0.908,0.176,-0.01,0.644,0.644,0.679,0.016,-18.152,0.085,0
10.941,1.091396839,-0.128,0.064,0.916,0.189,-0.007,0.601,0.601,0.899,0.035,-26.398,0.087,0
10.397,1.094342317,0.464,0.134,0.912,0.044,0.039,0.332,0.332,0.332,0.011,1.117,0.171,0
10.428,1.0984244,0.095,0.073,0.912,0.088,0.021,0.5,0.5,0.501,0.022,4.372,0.09,0
9.934,1.099691503,0.101,0.081,0.909,0.059,0.022,0.381,0.381,0.402,-0.011,2.742,0.099,0
10.246,1.103344006,0.07,0.08,0.911,0.076,0.023,0.427,0.427,0.487,0.029,3.442,0.097,0
10.592,1.091248382,0.135,0.088,0.914,0.089,0.026,0.463,0.463,0.552,-0.049,3.517,0.11,0
10.961,1.092272347,0.123,0.083,0.916,0.123,0.025,0.59,0.59,0.603,0.075,5.27,0.12,0
12.978,1.08112292,0.129,0.08,0.928,0.184,0.021,0.718,0.718,0.725,0.019,9.112,0.123,0
12.989,1.075272237,0.106,0.081,0.929,0.15,0.019,0.648,0.648,0.735,-0.072,8.303,0.126,0
12.138,1.07946382,0.14,0.078,0.924,0.187,0.022,0.687,0.687,0.769,0.096,8.507,0.119,0
11.641,1.084641313,0.123,0.066,0.921,0.227,0.02,0.704,0.704,0.85,-0.001,11.574,0.104,0
10.84,1.092663522,0.113,0.064,0.916,0.245,0.021,0.711,0.711,0.839,-0.018,11.8,0.098,0
11.201,1.08859356,0.092,0.062,0.918,0.248,0.022,0.721,0.721,0.846,0.022,11.531,0.1,0
9.617,1.101427768,0.073,0.071,0.906,0.004,0.02,0.041,0.041,0.041,0.009,0.201,0.106,0
9.458,1.102280866,0.069,0.073,0.904,0.009,0.019,0.085,0.085,0.085,-0.017,0.487,0.108,0
9.686,1.105066559,0.03,0.074,0.906,0.034,0.018,0.258,0.258,0.267,0.033,1.865,0.111,0
10.194,1.097397469,0.062,0.075,0.911,0.028,0.019,0.23,0.23,0.238,0.01,1.503,0.111,0
9.938,1.101435425,0.088,0.076,0.909,0.033,0.019,0.263,0.263,0.27,-0.01,1.757,0.117,0
10.71,1.095457985,0.071,0.07,0.915,0.094,0.017,0.511,0.511,0.539,0.021,5.766,0.107,0
12.002,1.085723584,0.075,0.072,0.923,0.189,0.016,0.702,0.702,0.731,-0.041,12.051,0.103,0
11.545,1.08312596,0.057,0.074,0.92,0.21,0.014,0.72,0.72,0.739,0.004,15.317,0.1,0
11.564,1.086231805,0.027,0.068,0.92,0.153,0.014,0.644,0.644,0.686,0.065,11.249,0.096,0
10.739,1.091722249,0.081,0.064,0.914,0.119,0.017,0.557,0.554,0.618,-0.03,7.162,0.093,0
10.435,1.096938305,0.036,0.055,0.911,0.096,0.013,0.518,0.514,0.525,0.003,7.518,0.074,0
10.323,1.098288234,0.044,0.054,0.91,0.107,0.012,0.544,0.539,0.55,0.003,9.02,0.07,0
11.427,1.092123863,0.044,0.057,0.918,0.181,0.012,0.682,0.678,0.713,0.003,15.937,0.068,0
11.714,1.085492076,0.035,0.061,0.92,0.208,0.011,0.719,0.716,0.741,0.003,18.433,0.073,0
11.767,1.088553933,-0.028,0.06,0.921,0.208,0.008,0.716,0.714,0.754,0.007,27.552,0.07,0
12.119,1.081379689,-0.061,0.062,0.923,0.158,0.006,0.636,0.635,0.752,0.004,26.331,0.075,0
12.089,1.079985969,-0.092,0.065,0.923,0.103,0.008,0.562,0.56,0.591,-0.029,11.942,0.083,0
13.649,1.071647102,0.049,0.148,0.932,0.119,0.035,0.636,0.636,0.636,0.01,3.372,0.179,0
12.379,1.080093269,0.137,0.089,0.925,0.12,0.025,0.597,0.597,0.648,-0.021,4.836,0.106,0
11.069,1.091475698,0.109,0.094,0.917,0.095,0.023,0.511,0.511,0.558,0.029,4.072,0.112,0
11.192,1.08826732,0.081,0.093,0.918,0.08,0.025,0.473,0.473,0.515,0.02,3.293,0.111,0
11.163,1.091196687,0.145,0.095,0.918,0.082,0.029,0.462,0.462,0.537,-0.021,2.984,0.11,0
11.088,1.089717477,0.137,0.092,0.917,0.041,0.026,0.318,0.318,0.341,0.123,1.627,0.114,0
11.393,1.092661429,0.143,0.095,0.919,0.052,0.031,0.28,0.376,0.621,-0.077,1.772,0.113,0
11.795,1.083123141,0.059,0.098,0.922,0.025,0.018,0.179,0.18,0.259,0.073,1.343,0.123,0
11.342,1.087108446,0.079,0.081,0.919,0.026,0.022,0.216,0.216,0.254,0.045,1.221,0.103,0
11.473,1.087174679,0.06,0.074,0.92,0.035,0.02,0.259,0.259,0.327,-0.053,1.837,0.092,0
12.257,1.087311531,0.134,0.122,0.925,0.018,0.054,0.083,0.083,0.215,0.016,0.344,0.322,0
12.583,1.077154976,0.188,0.073,0.926,0.03,0.033,0.095,0.095,0.364,0.063,0.915,0.171,0
10.895,1.085670391,0.156,0.142,0.916,0.267,0.047,0.517,0.517,1.533,0.013,5.76,0.254,0
11.157,1.094891843,0.107,0.085,0.918,0.342,0.024,0.633,0.633,1.525,-0.069,14.424,0.14,0
11,1.090909416,0.11,0.091,0.917,0.318,0.025,0.731,0.731,1.025,0.139,13.412,0.146,0
14.982,1.07030986,0.146,0.124,0.937,0.307,0.043,0.831,0.831,0.831,0.013,7.362,0.213,0
15.086,1.06312475,0.208,0.082,0.938,0.318,0.027,0.825,0.825,0.898,-0.105,11.931,0.141,0
14.359,1.071176254,0.142,0.079,0.935,0.346,0.023,0.781,0.781,1.166,-0.003,15.546,0.145,0
13.997,1.070090649,0.143,0.077,0.933,0.336,0.021,0.76,0.76,1.208,-0.162,16.429,0.148,0
13.556,1.074708291,0.131,0.077,0.931,0.322,0.02,0.717,0.717,1.328,-0.019,16.428,0.149,0
10.326,1.095147585,0.076,0.144,0.912,0.126,0.04,0.585,0.585,0.594,0.014,3.145,0.204,0
11.002,1.094737825,0.135,0.092,0.917,0.176,0.027,0.637,0.637,0.765,-0.026,6.711,0.118,0
10.186,1.092709149,0.103,0.096,0.911,0.144,0.027,0.568,0.568,0.693,-0.021,5.25,0.122,0
9.509,1.102122388,0.122,0.095,0.905,0.171,0.028,0.586,0.586,0.746,0.028,6.268,0.118,0
9.734,1.104792693,0.123,0.092,0.907,0.197,0.028,0.613,0.613,0.818,-0.046,7.297,0.118,0
10.024,1.101820837,0.129,0.087,0.909,0.202,0.023,0.627,0.627,0.831,-0.008,8.93,0.111,0
10.29,1.098244771,0.138,0.092,0.911,0.239,0.027,0.646,0.646,0.956,-0.037,9.102,0.11,0
9.221,1.105351178,0.134,0.099,0.902,0.213,0.029,0.604,0.604,0.86,0.081,7.225,0.119,0
8.643,1.113750567,0.093,0.084,0.896,0.207,0.026,0.563,0.563,0.87,-0.012,8.049,0.1,0
9.152,1.116182065,0.004,0.072,0.902,0.214,0.01,0.543,0.543,0.991,-0.072,22.101,0.087,0
9.112,1.10527642,0.061,0.067,0.901,0.189,0.02,0.514,0.514,0.927,0.036,9.377,0.085,0
9.958,1.099728292,0.134,0.07,0.909,0.157,0.029,0.389,0.389,1.051,0.12,5.324,0.091,0
10.703,1.09796227,0.13,0.071,0.915,0.147,0.025,0.324,0.324,1.166,0.025,6.004,0.093,0
10.995,1.091965784,0.122,0.076,0.917,0.156,0.024,0.303,0.303,1.306,0.016,6.566,0.097,0
12.01,1.079903435,0.214,0.147,0.923,0.115,0.04,0.587,0.587,0.616,0.01,2.87,0.219,0
11.76,1.088551759,0.167,0.084,0.922,0.09,0.026,0.515,0.515,0.559,0.032,3.578,0.12,0
11.976,1.083276672,0.171,0.094,0.923,0.133,0.027,0.44,0.44,0.965,0.04,5.076,0.132,0
12.677,1.076854176,0.149,0.096,0.927,0.195,0.029,0.164,0.164,2.23,-0.146,7.248,0.139,0
12.273,1.079911642,0.138,0.1,0.925,0.184,0.029,0.568,0.568,1.054,0.066,6.662,0.147,0
11.608,1.0884854,0.157,0.09,0.921,0.184,0.028,0.651,0.651,0.811,-0.034,6.676,0.14,0
7.641,1.128267127,0.165,0.109,0.884,0.069,0.065,0.031,0.031,0.576,0.062,1.142,0.177,0
7.581,1.131750662,0.127,0.084,0.883,0.074,0.049,0.106,0.106,0.571,-0.037,1.572,0.126,0
7.424,1.135797686,0.139,0.095,0.881,0.065,0.055,0.159,0.159,0.458,0.043,1.205,0.143,0
8.006,1.125753222,0.136,0.087,0.889,0.12,0.053,0.117,0.117,0.953,-0.008,2.393,0.135,0
10.125,1.093708635,0.144,0.083,0.91,0.124,0.046,0.039,0.039,1.325,-0.033,2.767,0.118,0
9.089,1.106527645,0.137,0.085,0.901,0.103,0.048,0.068,0.068,0.965,0.04,2.205,0.115,0
9.093,1.111404453,0.135,0.073,0.901,0.114,0.034,0.088,0.088,1.05,0.056,3.707,0.098,0
9.188,1.108013541,0.102,0.065,0.902,0.131,0.023,0.202,0.202,1.065,0.031,5.794,0.087,0
9.082,1.109621988,0.091,0.06,0.901,0.126,0.022,0.51,0.51,0.621,0.008,5.871,0.08,0
9.198,1.10934859,0.096,0.064,0.902,0.133,0.022,0.503,0.503,0.676,0.014,6.128,0.086,0
9.579,1.107192196,0.095,0.07,0.905,0.144,0.021,0.505,0.505,0.752,0.016,6.891,0.093,0
10.043,1.101416092,0.092,0.073,0.909,0.148,0.02,0.517,0.517,0.787,0.011,7.628,0.097,0
9.975,1.098756853,0.087,0.07,0.909,0.151,0.019,0.511,0.511,0.81,0.014,8.165,0.09,0
8.195,1.115450764,-0.02,0.058,0.891,0.101,0.008,0.404,0.404,0.556,0.004,12.57,0.083,0
7.696,1.12210664,0.055,0.057,0.885,0.11,0.018,0.408,0.408,0.568,0.022,5.985,0.088,0
6.949,1.140618197,0.098,0.055,0.874,0.102,0.021,0.329,0.329,0.546,0.023,4.88,0.085,0
7.034,1.14716149,0.093,0.052,0.876,0.098,0.022,0.304,0.304,0.546,0.019,4.386,0.078,0
7.363,1.1322112,0.093,0.048,0.88,0.097,0.024,0.321,0.321,0.552,0.038,4.327,0.074,0
7.055,1.142590587,0.092,0.047,0.876,0.081,0.022,0.298,0.298,0.461,0.015,3.723,0.07,0
6.84,1.143898124,0.087,0.045,0.872,0.083,0.022,0.297,0.297,0.459,0.01,3.976,0.065,0
6.566,1.142894386,0.1,0.046,0.868,0.092,0.024,0.293,0.293,0.494,0.017,4.095,0.064,0
6.213,1.161639456,0.108,0.049,0.861,0.083,0.025,0.283,0.283,0.429,0.016,3.386,0.068,0
6.058,1.166137829,0.111,0.049,0.858,0.066,0.025,0.245,0.245,0.35,0.021,2.819,0.071,0
6.313,1.167413329,0.085,0.043,0.863,0.063,0.018,0.244,0.244,0.345,0.017,3.502,0.065,0
6.907,1.153847763,0.11,0.038,0.874,0.045,0.021,0.204,0.204,0.284,0.017,2.176,0.062,1
12.311,1.081227225,0.143,0.104,0.925,0.051,0.024,0.037,0.037,0.648,0.011,2.195,0.163,0
11.523,1.086414201,0.145,0.092,0.92,0.053,0.028,0.049,0.049,0.635,-0.003,1.917,0.149,0
11.264,1.088009525,0.152,0.084,0.918,0.054,0.029,0.038,0.038,0.641,0.027,1.909,0.137,0
11.502,1.089815488,0.155,0.081,0.92,0.05,0.029,0.037,0.037,0.601,-0.012,1.792,0.126,0
11.819,1.084346443,0.158,0.09,0.922,0.049,0.028,0.068,0.068,0.581,0.008,1.767,0.134,0
11.761,1.085407791,0.165,0.092,0.922,0.047,0.029,0.042,0.042,0.577,0.067,1.684,0.134,0
11.802,1.084448427,0.164,0.092,0.922,0.06,0.029,0.096,0.096,0.699,-0.016,2.166,0.13,0
13.539,1.071733411,0.712,0.132,0.931,0.177,0.044,0.703,0.703,0.764,0.019,4.137,0.166,0
13.754,1.073063908,0.157,0.082,0.932,0.17,0.023,0.678,0.678,0.806,-0.051,7.665,0.104,0
14.142,1.070072103,0.156,0.085,0.934,0.16,0.022,0.662,0.662,0.816,-0.027,7.692,0.107,0
13.882,1.070347888,0.156,0.086,0.933,0.122,0.022,0.607,0.607,0.713,0.074,5.797,0.112,0
13.062,1.073840491,0.158,0.09,0.929,0.074,0.023,0.441,0.441,0.581,-0.012,3.313,0.114,0
13.353,1.076252618,0.162,0.084,0.93,0.149,0.024,0.664,0.664,0.718,0.034,6.41,0.115,0
13.606,1.072605116,0.162,0.084,0.932,0.214,0.022,0.709,0.709,0.909,-0.158,9.946,0.11,0
12.543,1.076872466,0.151,0.089,0.926,0.218,0.022,0.715,0.715,0.841,0.065,9.964,0.115,0
12.696,1.082972395,0.145,0.075,0.927,0.26,0.023,0.756,0.756,0.868,0.012,11.476,0.091,0
16.009,1.063171619,0.181,0.066,0.941,0.266,0.023,0.795,0.795,0.93,-0.029,11.983,0.08,0
16.08,1.062748066,0.173,0.062,0.941,0.259,0.023,0.792,0.792,0.923,-0.015,11.578,0.076,0
15.441,1.062951111,0.166,0.066,0.939,0.244,0.023,0.77,0.77,0.921,0.012,10.711,0.084,0
16.245,1.05849798,0.173,0.078,0.942,0.225,0.024,0.755,0.755,0.952,0.003,9.477,0.097,0
13.351,1.069379792,0.126,0.084,0.93,0.179,0.022,0.695,0.695,0.785,0.011,8.091,0.101,0
6.416,1.162057185,0.076,0.127,0.865,0.02,0.046,0.122,0.122,0.129,0.015,0.455,0.143,0
6.831,1.146791049,0.065,0.075,0.872,0.064,0.022,0.318,0.318,0.344,-0.01,2.956,0.083,0
7.102,1.150927035,0.042,0.075,0.877,0.071,0.022,0.361,0.361,0.37,0.012,3.323,0.084,0
7.838,1.128785447,0.083,0.077,0.887,0.126,0.023,0.457,0.457,0.603,-0.128,5.609,0.086,0
8.164,1.124296363,0.091,0.078,0.891,0.143,0.023,0.531,0.531,0.616,0.046,6.41,0.088,0
8.82,1.118226593,0.095,0.074,0.898,0.152,0.022,0.587,0.587,0.618,0.07,7.138,0.084,0
10.359,1.100671449,0.091,0.073,0.912,0.247,0.021,0.221,0.221,2.185,-0.11,11.479,0.083,0
13.185,1.07747394,0.149,0.123,0.93,0.094,0.04,0.111,0.111,1.19,0.013,2.386,0.268,0
12.705,1.072506404,0.133,0.079,0.927,0.098,0.022,0.081,0.081,1.23,-0.096,4.511,0.16,0
12.205,1.086110132,0.135,0.077,0.924,0.093,0.022,0.016,0.016,1.215,0.026,4.456,0.146,0
11.503,1.083983686,0.228,0.088,0.92,0.093,0.033,0.13,0.13,1.015,0.062,2.884,0.172,0
11.369,1.09625606,0.124,0.074,0.919,0.13,0.021,0.383,0.383,0.992,-0.052,6.56,0.136,0
12.412,1.082664495,0.135,0.072,0.925,0.136,0.02,0.49,0.49,0.932,0.033,6.907,0.115,0
14.215,1.075020842,0.133,0.074,0.934,0.159,0.019,0.582,0.582,1.011,0.011,8.868,0.119,0
12.886,1.075414104,0.144,0.078,0.928,0.14,0.021,0.532,0.532,0.907,0.037,6.648,0.118,0
13.364,1.077352041,0.096,0.067,0.93,0.131,0.018,0.527,0.527,0.891,0.035,7.808,0.108,0
13.079,1.075353706,0.161,0.061,0.929,0.121,0.025,0.503,0.503,0.847,-0.006,5.01,0.113,0
14.895,1.070004279,0.155,0.051,0.937,0.118,0.022,0.607,0.607,0.735,0.003,5.673,0.106,0
14.889,1.068653184,0.134,0.055,0.937,0.093,0.019,0.544,0.544,0.676,0.011,4.855,0.1,0
15.941,1.064251052,0.111,0.059,0.941,0.104,0.016,0.593,0.593,0.719,0.009,6.755,0.1,0
25.895,1.038409688,0.144,0.124,0.963,0.031,0.034,0.452,0.452,0.452,0.006,0.882,0.431,0
23.903,1.041836219,0.132,0.074,0.96,0.059,0.017,0.594,0.594,0.594,-0.019,3.517,0.256,0
13.477,1.049976908,0.244,0.077,0.931,0.008,0.016,0.101,0.101,0.101,-0.052,0.483,0.163,0
11.32,1.093251621,0.031,0.075,0.919,0.038,0.015,0.318,0.318,0.318,0.077,2.54,0.121,0
10.965,1.088740467,0.16,0.089,0.916,0.069,0.026,0.453,0.453,0.453,0.005,2.662,0.12,0
11.822,1.086701304,0.056,0.078,0.922,0.064,0.019,0.451,0.451,0.451,0.053,3.531,0.105,0
12.314,1.082294946,0.049,0.082,0.925,0.047,0.019,0.384,0.384,0.384,-0.007,2.607,0.104,0
12.267,1.083316878,0.109,0.076,0.925,0.086,0.022,0.534,0.534,0.534,0.015,4.087,0.095,0
12.532,1.083578234,0.102,0.078,0.926,0.112,0.025,0.603,0.603,0.603,0.048,4.499,0.104,0
13.733,1.080847728,0.068,0.064,0.932,0.116,0.022,0.631,0.631,0.631,-0.002,5.864,0.088,0
16.134,1.060262686,0.077,0.058,0.942,0.093,0.018,0.607,0.607,0.623,-0.002,5.35,0.109,0
6.977,1.15436521,0.027,0.129,0.875,0.015,0.052,0.106,0.106,0.106,0.02,0.302,0.248,0
8.049,1.114509291,0.057,0.074,0.889,0.019,0.028,0.147,0.147,0.147,0.02,0.727,0.137,0
12.935,1.076779944,0.21,0.143,0.928,0.012,0.051,0.142,0.142,0.142,0.009,0.237,0.182,0
13.93,1.072015316,0.098,0.08,0.933,0.04,0.03,0.283,0.283,0.426,-0.054,1.423,0.099,0
14.092,1.069852274,0.002,0.099,0.934,0.036,0.036,0.353,0.353,0.353,0.073,1.029,0.128,0
16.324,1.061260716,-0.147,0.107,0.942,0.01,0.037,0.144,0.144,0.144,-0.006,0.258,0.142,0
9.151,1.107685881,0.061,0.12,0.901,0.034,0.049,0.064,0.064,0.321,0.016,0.708,0.274,0
9.48,1.10982739,0.128,0.075,0.905,0.032,0.027,0.086,0.086,0.31,0.014,1.23,0.162,0
9.384,1.108164713,0.16,0.092,0.904,0.044,0.032,0.094,0.094,0.416,0.008,1.419,0.196,0
9.133,1.108293677,0.188,0.107,0.901,0.048,0.038,0.116,0.116,0.427,0.021,1.311,0.225,0
8.808,1.113141859,0.118,0.085,0.898,0.04,0.028,0.089,0.089,0.36,0.029,1.557,0.162,0
8.908,1.113070721,0.128,0.078,0.899,0.046,0.027,0.089,0.089,0.411,0.028,1.706,0.146,0
9.189,1.107927526,0.129,0.08,0.902,0.059,0.027,0.103,0.103,0.535,-0.006,2.186,0.143,0
12.742,1.077498413,0.197,0.131,0.927,0.203,0.044,0.712,0.712,0.804,0.013,4.646,0.212,0
13.176,1.078664792,0.149,0.079,0.929,0.198,0.025,0.725,0.725,0.772,0.057,8.278,0.121,0
12.788,1.08213416,0.128,0.081,0.927,0.211,0.024,0.53,0.53,1.366,0.017,9.035,0.129,0
12.045,1.081451758,0.168,0.087,0.923,0.216,0.028,0.624,0.624,1.061,0.043,7.635,0.148,0
12.455,1.086493255,0.136,0.078,0.926,0.22,0.026,0.611,0.611,1.151,-0.015,9.138,0.146,0
13.419,1.07170228,0.12,0.075,0.931,0.225,0.023,0.594,0.594,1.318,-0.095,10.174,0.147,0
10.085,1.104562334,0.124,0.134,0.91,0.06,0.051,0.086,0.086,0.608,0.021,1.181,0.217,0
9.273,1.099389368,0.151,0.085,0.903,0.033,0.03,0.03,0.03,0.326,-0.01,1.077,0.132,0
10.78,1.085335296,0.348,0.126,0.915,0.248,0.047,0.739,0.739,0.76,0.017,5.392,0.239,0
11.13,1.090349821,0.202,0.075,0.918,0.317,0.024,0.78,0.78,0.847,-0.087,13.883,0.13,0
11.859,1.087894508,0.169,0.082,0.922,0.308,0.028,0.79,0.79,0.831,0.062,11.495,0.128,0
12.136,1.085707309,0.266,0.111,0.924,0.3,0.038,0.787,0.787,0.841,-0.011,8.452,0.183,0
11.969,1.077427773,0.104,0.095,0.923,0.235,0.03,0.7,0.7,0.914,0.017,8.427,0.149,0
17.557,1.054348205,0.159,0.129,0.946,0.161,0.029,0.715,0.715,0.85,0.012,5.608,0.216,0
14.521,1.067433244,0.159,0.079,0.936,0.105,0.02,0.603,0.603,0.648,0.077,5.276,0.135,0
13.457,1.072762639,0.086,0.081,0.931,0.101,0.023,0.573,0.573,0.622,0.012,4.416,0.145,0
10.91,1.097673509,0.08,0.17,0.916,0.001,0.069,0.012,0.012,0.012,0.015,0.015,0.242,0
11.709,1.088277906,0.134,0.103,0.921,0.001,0.039,0.008,0.008,0.008,0.047,0.017,0.153,0
9.946,1.105258924,0.14,0.064,0.909,0.012,0.032,0.12,0.12,0.12,0.076,0.398,0.091,0
10.685,1.097203256,0.147,0.058,0.914,0.011,0.031,0.117,0.117,0.117,0.021,0.376,0.09,0
11,1.089382961,0.164,0.059,0.917,0.01,0.032,0.111,0.111,0.111,0.013,0.324,0.093,0
10.366,1.096466951,0.167,0.061,0.912,0.063,0.034,0.105,0.105,0.64,0.016,1.886,0.092,0
15.357,1.054383364,0.184,0.121,0.939,0.073,0.036,0.535,0.535,0.557,0.002,2.037,0.195,0
13.122,1.07375697,0.162,0.075,0.929,0.068,0.022,0.48,0.48,0.501,-0.004,3.104,0.111,0
12.317,1.078855398,0.177,0.077,0.925,0.062,0.022,0.44,0.44,0.461,0.041,2.867,0.111,0
12.451,1.080998895,0.188,0.079,0.926,0.086,0.022,0.521,0.521,0.551,0.017,3.992,0.105,0
12.632,1.079372592,0.172,0.079,0.927,0.084,0.022,0.523,0.523,0.544,0.021,3.982,0.113,0
12.747,1.078892588,0.154,0.075,0.927,0.106,0.023,0.582,0.582,0.611,-0.005,4.682,0.109,0
13.275,1.077313674,0.161,0.076,0.93,0.143,0.025,0.527,0.527,0.966,-0.077,6.045,0.117,0
13.561,1.074551363,0.178,0.077,0.931,0.14,0.025,0.425,0.425,1.175,0.016,5.871,0.121,0
15.073,1.064695978,0.12,0.085,0.938,0.103,0.026,0.212,0.212,1.31,-0.009,4.118,0.12,0
15.3,1.067800511,0.054,0.086,0.939,0.104,0.025,0.506,0.506,0.838,0.033,4.239,0.117,0
14.438,1.065174656,0.101,0.092,0.935,0.074,0.024,0.292,0.292,0.807,-0.09,3.064,0.115,0
14.136,1.113057339,0.014,0.088,0.898,0.015,0.019,0.189,0.127,0.127,0.25,0.799,0.123,0
13.66,1.117173314,0.095,0.08,0.896,0.036,0.029,0.183,0.124,0.302,-0.026,1.27,0.144,0
14.396,1.113271663,0.051,0.083,0.901,0.147,0.028,0.183,0.124,1.3,-0.219,5.319,0.153,0
10.75,1.130989065,0.141,0.074,0.882,0.126,0.032,0.266,0.202,0.852,0.146,3.911,0.125,0
12.771,1.079340637,0.029,0.113,0.927,0.121,0.038,0.625,0.625,0.625,0.009,3.253,0.281,0
14.025,1.068418934,0.061,0.073,0.933,0.105,0.02,0.612,0.612,0.612,-0.013,5.334,0.203,0
11.893,1.079180045,0.067,0.075,0.922,0.1,0.021,0.448,0.448,0.713,-0.136,4.583,0.166,0
5.538,1.181100526,0.107,0.087,0.847,0.014,0.032,0.084,0.084,0.084,0.023,0.451,0.11,0
5.901,1.175164332,0.094,0.078,0.855,0.042,0.027,0.118,0.118,0.255,-0.023,1.581,0.097,0
6.562,1.155239903,0.087,0.079,0.868,0.062,0.023,0.178,0.178,0.386,-0.007,2.709,0.097,0
6.484,1.154961722,0.097,0.08,0.866,0.034,0.026,0.161,0.161,0.211,0.071,1.303,0.102,0
6.675,1.149822105,0.116,0.072,0.87,0.045,0.029,0.063,0.063,0.322,0.111,1.554,0.1,0
6.634,1.148878687,0.118,0.07,0.869,0.067,0.031,0.109,0.109,0.453,0.004,2.189,0.095,0
7.23,1.145826468,0.121,0.065,0.878,0.1,0.03,0.13,0.13,0.713,0.022,3.456,0.083,0
8.612,1.120177958,0.137,0.067,0.896,0.136,0.027,0.231,0.231,1.004,0.009,5.156,0.082,0
9.275,1.112938445,0.16,0.077,0.903,0.143,0.03,0.146,0.146,1.259,0.018,5.015,0.093,0
9.507,1.108031422,0.157,0.081,0.905,0.141,0.029,0.076,0.076,1.369,0.017,5.045,0.096,0
10.615,1.101527779,-0.031,0.063,0.914,0.132,0.001,0.189,0.189,1.24,0.017,177.586,0.075,0
19.649,1.067657979,-1.172,0.046,0.952,0.095,-0.074,0.082,0.082,1.807,0.009,-1.257,0.06,0
16.515,1.060549862,0.134,0.085,0.943,0.081,0.033,0.097,0.097,1.284,-0.048,2.872,0.166,0
16.676,1.056658001,0.153,0.1,0.943,0.077,0.034,0.079,0.079,1.256,0.126,2.311,0.159,0
17.849,1.061788879,0.074,0.089,0.947,0.062,0.023,0.067,0.067,1.096,-0.113,2.782,0.144,0
20.798,1.048431468,0,0.074,0.953,0.06,0.02,0.064,0.062,1.182,0.188,3.036,0.139,0
16.744,1.062899181,0.027,0.06,0.942,0.05,0.015,0.055,0.053,0.807,-0.17,3.261,0.118,0
12.704,1.07097848,0.01,0.066,0.927,0.069,0.02,0.048,0.048,0.899,0.074,3.29,0.125,0
11.254,1.090684125,0.078,0.078,0.918,0.065,0.028,0.035,0.035,0.77,-0.122,2.357,0.135,0
10.921,1.089149882,0.246,0.101,0.916,0.038,0.052,0.021,0.021,0.445,0.109,0.763,0.171,0
11.837,1.093462114,0.157,0.073,0.922,0.032,0.028,0.118,0.118,0.367,0.061,1.257,0.128,0
14.509,1.080476333,0.134,0.072,0.936,0.032,0.029,0.169,0.169,0.417,0.105,1.208,0.136,0
15.13,1.06574797,0.17,0.072,0.938,0.035,0.029,0.245,0.245,0.427,0.134,1.232,0.132,0
13.277,1.080175438,0.214,0.088,0.926,0.036,0.028,0.259,0.247,0.36,0.009,1.293,0.164,0
15.989,1.066732401,-1.427,0.144,0.941,0.139,0.047,0.531,0.531,1.109,0.011,2.933,0.38,0
15.307,1.058790085,0.095,0.088,0.939,0.108,0.024,0.455,0.455,0.956,-0.006,4.596,0.233,0
14.158,1.069253785,0.02,0.086,0.934,0.059,0.02,0.434,0.434,0.509,0.065,2.993,0.225,0
13.737,1.069610072,0.081,0.087,0.932,0.147,0.022,0.551,0.551,0.971,-0.07,6.591,0.231,0
11.883,1.076976206,0.193,0.1,0.922,0.138,0.033,0.354,0.354,1.152,-0.098,4.127,0.276,0
10.764,1.090177803,0.056,0.081,0.915,0.112,0.02,0.439,0.439,0.738,0.142,5.517,0.237,0
10.413,1.095863519,0.064,0.085,0.912,0.135,0.019,0.452,0.452,0.846,0.026,6.934,0.251,0
10.311,1.098922612,0.004,0.082,0.912,0.136,0.015,0.478,0.478,0.803,-0.04,9.052,0.241,0
10.359,1.098307512,0.039,0.069,0.912,0.116,0.019,0.508,0.508,0.651,0.147,6.138,0.244,0
9.702,1.101356807,-0.038,0.057,0.907,0.069,0.01,0.358,0.358,0.476,0.014,6.668,0.183,0
9.624,1.104840815,-0.216,0.064,0.906,0.036,0.018,0.274,0.274,0.274,-0.049,1.926,0.186,0
9.085,1.106020248,0.016,0.069,0.901,0.047,0.024,0.32,0.32,0.32,0.184,1.905,0.192,0
11.102,1.096009918,-0.222,0.073,0.917,0.064,0.016,0.436,0.436,0.436,0.047,3.93,0.163,0
12.463,1.084647236,-0.181,0.073,0.926,0.044,0.011,0.37,0.37,0.37,0.048,4.134,0.14,0
15.252,1.072511353,-0.213,0.056,0.938,0.068,-0.002,0.512,0.512,0.54,-0.022,-32.701,0.087,0
19.349,1.045248895,-0.012,0.056,0.951,0.069,0.014,0.53,0.53,0.656,0.018,4.97,0.092,0
20.891,1.033327843,-0.608,0.055,0.954,0.062,-0.001,0.577,0.577,0.577,0.07,-50.761,0.088,0
