,leverage_ratio,asset_liabilities,roe,asset_turnover,debt_ratio,debt_ratio2,roa,capitalization_ratio,longtermdebt_invcap,totaldebt_invcap,cash_debt,debt_ebitda,rect_turn,label
4380,8.191,1.1344421021635982,-0.32899999999999996,0.049,0.8909999999999999,0.09,-0.018000000000000002,0.297,0.29600000000000004,0.579,0.024,-4.908,0.065,0
4381,7.425,1.125741273100616,-0.094,0.053,0.8809999999999999,0.06,0.001,0.25,0.249,0.376,0.023,98.79799999999999,0.073,0
4382,6.519,1.1497536072628454,0.035,0.053,0.867,0.055,0.017,0.22399999999999998,0.22399999999999998,0.319,0.033,3.1489999999999996,0.077,0
4383,7.242000000000001,1.1512638305332026,0.08199999999999999,0.048,0.879,0.054000000000000006,0.021,0.26,0.26,0.32899999999999996,0.024,2.611,0.071,0
4384,7.582999999999999,1.1222854886868898,0.073,0.043,0.884,0.047,0.019,0.265,0.265,0.298,0.015,2.45,0.064,0
4385,7.225,1.1304218505039003,0.05,0.04,0.878,0.038,0.018000000000000002,0.218,0.218,0.247,0.018000000000000002,2.1390000000000002,0.057999999999999996,0
4386,6.72,1.147865710270986,0.045,0.038,0.87,0.022000000000000002,0.013999999999999999,0.113,0.113,0.152,0.009000000000000001,1.564,0.055,0
4387,6.869,1.1439269609378135,0.064,0.040999999999999995,0.873,0.02,0.017,0.084,0.084,0.146,0.01,1.215,0.059000000000000004,0
4388,7.412000000000001,1.1372956633160423,0.086,0.040999999999999995,0.8809999999999999,0.055999999999999994,0.02,0.047,0.047,0.451,0.011000000000000001,2.8989999999999996,0.062,0
4389,7.721,1.1310208329778704,0.11,0.044000000000000004,0.885,0.07400000000000001,0.022000000000000002,0.062,0.062,0.609,0.016,3.344,0.066,0
4390,8.195,1.1238883076118231,0.122,0.047,0.8909999999999999,0.095,0.021,0.146,0.146,0.7440000000000001,0.019,4.63,0.068,0
4391,8.826,1.1189440139762856,0.063,0.040999999999999995,0.898,0.051,0.013000000000000001,0.193,0.193,0.406,0.011000000000000001,4.095,0.057999999999999996,0
4392,9.817,1.1071569306863425,0.163,0.034,0.9079999999999999,0.028999999999999998,0.023,0.151,0.151,0.263,0.01,1.3090000000000002,0.057,1
4399,12.89,1.0775774439199202,0.273,0.20600000000000002,0.9279999999999999,0.133,0.024,0.20800000000000002,0.20800000000000002,1.4669999999999999,0.006999999999999999,5.726,0.34600000000000003,0
4400,12.498,1.0800142746519255,0.145,0.105,0.9259999999999999,0.139,0.025,0.18,0.18,1.534,-0.040999999999999995,5.735,0.16899999999999998,0
4401,12.530999999999999,1.081515110413625,0.086,0.1,0.9259999999999999,0.109,0.026000000000000002,0.11599999999999999,0.11599999999999999,1.2990000000000002,0.038,4.562,0.153,0
4402,11.52,1.0834128688534141,0.155,0.086,0.92,0.092,0.028999999999999998,0.06,0.06,1.084,0.038,3.161,0.129,0
4403,10.412,1.0943315895853727,0.157,0.086,0.912,0.09699999999999999,0.034,0.027000000000000003,0.027000000000000003,1.072,-0.013999999999999999,2.8680000000000003,0.125,0
4404,10.465,1.0912312574923515,0.165,0.095,0.9129999999999999,0.096,0.036000000000000004,0.013000000000000001,0.013000000000000001,1.084,0.0,2.773,0.135,0
4405,10.152000000000001,1.0965516750557345,0.162,0.09300000000000001,0.91,0.1,0.035,0.055,0.055,1.051,0.006999999999999999,3.005,0.131,0
4406,10.014,1.0976528676327033,0.303,0.171,0.909,0.11,0.062,0.057,0.057,1.147,-0.002,1.8230000000000002,0.237,0
4407,11.501,1.0823724359788154,0.08900000000000001,0.086,0.92,0.111,0.032,0.028999999999999998,0.028999999999999998,1.349,-0.079,4.012,0.13,0
4408,11.879000000000001,1.084720938577968,0.17800000000000002,0.083,0.922,0.171,0.031,0.027999999999999997,0.027999999999999997,2.1390000000000002,0.008,5.728,0.128,0
4409,12.918,1.0783617696055154,0.187,0.085,0.9279999999999999,0.20800000000000002,0.027999999999999997,0.096,0.096,2.6189999999999998,-0.09699999999999999,7.462999999999999,0.128,0
4410,11.864,1.0796644785092524,0.174,0.083,0.922,0.252,0.027999999999999997,0.302,0.302,2.2640000000000002,0.038,9.211,0.125,0
4411,10.853,1.0854012754789828,0.175,0.07,0.9159999999999999,0.28,0.03,0.557,0.557,1.4709999999999999,0.015,9.58,0.106,0
4412,10.679,1.0923806913787228,0.17600000000000002,0.065,0.914,0.287,0.028999999999999998,0.604,0.604,1.33,0.0,9.777000000000001,0.096,0
4413,10.19,1.097012856680044,0.179,0.059000000000000004,0.9109999999999999,0.281,0.028999999999999998,0.5379999999999999,0.5379999999999999,1.4509999999999998,0.016,9.763,0.08900000000000001,0
4414,9.158,1.1090336624615724,0.161,0.062,0.902,0.29600000000000004,0.03,0.612,0.612,1.168,0.021,10.493,0.09300000000000001,0
4415,8.399,1.1175709619529688,0.14800000000000002,0.073,0.894,0.243,0.028999999999999998,0.523,0.523,1.09,0.017,8.382,0.10300000000000001,0
4416,8.238,1.1206223757971079,0.132,0.078,0.892,0.20199999999999999,0.028999999999999998,0.43700000000000006,0.43700000000000006,1.053,0.017,7.071000000000001,0.109,0
4417,8.362,1.1209458666006864,0.092,0.068,0.893,0.255,0.022000000000000002,0.345,0.345,1.5630000000000002,0.015,11.985999999999999,0.095,0
4418,7.247000000000001,1.1349484817760394,0.025,0.055999999999999994,0.879,0.195,0.01,0.365,0.365,1.024,0.021,18.814,0.08800000000000001,0
4419,6.416,1.136008709776458,-0.075,0.052000000000000005,0.865,0.11,-0.004,0.267,0.267,0.597,0.006,-26.58,0.095,0
4420,6.146,1.1695830820154074,0.042,0.048,0.86,0.183,0.016,0.247,0.247,0.9840000000000001,0.027000000000000003,11.199000000000002,0.083,0
4421,6.625,1.1503688946351962,0.062,0.046,0.8690000000000001,0.154,0.021,0.237,0.237,0.897,0.016,7.24,0.073,0
4422,7.093999999999999,1.1428811732726283,0.066,0.044000000000000004,0.8759999999999999,0.124,0.02,0.156,0.156,0.846,0.017,6.263,0.067,0
4423,7.662999999999999,1.1355146297531404,0.067,0.040999999999999995,0.885,0.17600000000000002,0.019,0.503,0.503,0.7559999999999999,0.023,9.191,0.063,0
4424,8.405,1.1165725836783955,0.07,0.039,0.894,0.162,0.018000000000000002,0.534,0.534,0.71,0.009000000000000001,9.017999999999999,0.06,0
4425,8.47,1.118543573827755,0.066,0.039,0.894,0.151,0.017,0.486,0.486,0.735,0.012,8.978,0.059000000000000004,0
4426,8.347999999999999,1.118677504759194,0.079,0.040999999999999995,0.893,0.14,0.018000000000000002,0.486,0.486,0.675,0.024,7.832999999999999,0.059000000000000004,0
4427,8.023,1.1188220310457797,0.08900000000000001,0.044000000000000004,0.889,0.14800000000000002,0.02,0.48200000000000004,0.48200000000000004,0.69,0.017,7.455,0.065,0
4428,7.63,1.1265909422150642,0.096,0.047,0.884,0.12,0.019,0.455,0.455,0.565,0.017,6.1770000000000005,0.069,0
4429,7.648,1.1377906859298235,0.086,0.044000000000000004,0.884,0.11800000000000001,0.018000000000000002,0.47,0.47,0.5429999999999999,0.02,6.76,0.062,0
4430,7.367000000000001,1.1394849440056465,0.091,0.033,0.88,0.07,0.018000000000000002,0.316,0.316,0.39799999999999996,0.019,3.8480000000000003,0.048,1
4447,18.607,1.0537423462575686,0.11800000000000001,0.10300000000000001,0.9490000000000001,0.257,0.025,0.35700000000000004,0.35700000000000004,3.239,0.027000000000000003,10.66,0.193,0
4448,14.443,1.0598558511427059,0.113,0.09699999999999999,0.935,0.142,0.033,0.28600000000000003,0.28600000000000003,1.5659999999999998,0.096,4.272,0.171,0
4449,12.507,1.0735165531842292,0.14400000000000002,0.09699999999999999,0.9259999999999999,0.14,0.036000000000000004,0.275,0.275,1.3730000000000002,-0.141,3.91,0.16699999999999998,0
4450,12.377,1.0804253769625078,0.109,0.10099999999999999,0.925,0.102,0.033,0.217,0.217,1.0659999999999998,0.127,3.259,0.182,0
4451,12.82,1.075884272242284,0.006999999999999999,0.098,0.9279999999999999,0.08900000000000001,0.024,0.157,0.157,1.037,0.017,3.698,0.174,0
4452,12.657,1.0716086134742115,0.149,0.10300000000000001,0.927,0.08199999999999999,0.033,0.149,0.149,0.955,-0.043,2.4819999999999998,0.17800000000000002,0
4453,10.764000000000001,1.0847895188219623,0.17,0.094,0.915,0.077,0.033,0.127,0.127,0.795,0.001,2.3369999999999997,0.17,0
4454,9.78,1.095873227502996,0.174,0.086,0.907,0.087,0.036000000000000004,0.08800000000000001,0.08800000000000001,0.851,0.011000000000000001,2.449,0.157,0
4455,9.224,1.1098354945489664,0.17,0.08199999999999999,0.902,0.11800000000000001,0.037000000000000005,0.264,0.264,0.885,-0.025,3.302,0.145,0
4456,8.929,1.110763154972954,0.163,0.087,0.899,0.114,0.034,0.318,0.318,0.77,0.06,3.3760000000000003,0.147,0
4458,11.285,1.0886167852413973,0.12,0.092,0.919,0.036000000000000004,0.026000000000000002,0.01,0.01,0.44,-0.003,1.426,0.147,0
4459,10.515999999999998,1.09509538429348,0.146,0.099,0.9129999999999999,0.045,0.027000000000000003,0.008,0.008,0.517,-0.009000000000000001,1.6909999999999998,0.14400000000000002,0
4460,10.238999999999999,1.097661287324902,0.142,0.092,0.9109999999999999,0.071,0.028999999999999998,0.162,0.162,0.67,0.028999999999999998,2.647,0.134,0
4461,9.701,1.1042179188582253,0.157,0.138,0.907,0.085,0.052000000000000005,0.271,0.271,0.6629999999999999,-0.046,1.739,0.20600000000000002,0
4462,10.03,1.094871066484917,0.141,0.085,0.909,0.083,0.03,0.266,0.266,0.6709999999999999,-0.015,2.838,0.126,0
4463,9.339,1.1046324734604676,0.174,0.10099999999999999,0.903,0.085,0.036000000000000004,0.228,0.228,0.675,0.031,2.374,0.153,0
4464,9.335,1.1073901753210917,0.158,0.09699999999999999,0.903,0.10400000000000001,0.036000000000000004,0.312,0.312,0.7390000000000001,-0.0,3.093,0.145,0
4465,9.125,1.1113550163324266,0.14800000000000002,0.091,0.9009999999999999,0.124,0.031,0.39799999999999996,0.39799999999999996,0.7559999999999999,-0.001,3.978,0.13699999999999998,0
4466,10.392999999999999,1.1049169103546432,0.127,0.087,0.912,0.152,0.031,0.5,0.5,0.863,0.043,4.93,0.13699999999999998,0
4467,11.315999999999999,1.0867891874423963,0.079,0.086,0.919,0.18,0.026000000000000002,0.591,0.591,0.909,-0.002,6.9,0.135,0
4472,6.8870000000000005,1.1447350459137662,0.136,0.086,0.873,0.166,0.037000000000000005,0.006999999999999999,0.006999999999999999,1.3030000000000002,-0.002,4.497,0.168,0
4473,6.487,1.1530457022500085,0.114,0.087,0.866,0.124,0.036000000000000004,0.003,0.003,0.925,-0.003,3.48,0.156,0
4474,6.42,1.153930349140167,0.126,0.08900000000000001,0.865,0.139,0.037000000000000005,0.004,0.004,1.03,0.039,3.793,0.16699999999999998,0
4475,6.002999999999999,1.1667713192557747,0.129,0.094,0.857,0.138,0.042,0.004,0.004,0.966,-0.005,3.3569999999999998,0.168,0
4476,5.938,1.1661776924733198,0.134,0.09699999999999999,0.856,0.14,0.043,0.004,0.004,0.9670000000000001,0.024,3.284,0.174,0
4483,0.7140000000000001,2.550635299553365,-0.001,0.149,0.41700000000000004,0.217,0.027999999999999997,0.257,0.257,0.263,0.16,-5.888999999999999,9.497,0
4484,0.7440000000000001,2.310001975915782,0.18100000000000002,0.192,0.42700000000000005,0.171,0.078,0.22699999999999998,0.22699999999999998,0.23199999999999998,0.19699999999999998,4.361000000000001,7.59,0
4485,0.6459999999999999,2.3196352240059515,0.125,0.256,0.392,0.161,0.147,0.195,0.195,0.22,0.17600000000000002,1.8659999999999999,6.843999999999999,0
4486,0.517,2.796217061885631,0.212,0.294,0.341,0.12300000000000001,0.19699999999999998,0.163,0.163,0.157,0.373,0.66,6.912000000000001,0
4488,0.5820000000000001,2.7182711789982124,0.146,0.207,0.368,0.184,0.149,0.21600000000000003,0.21600000000000003,0.225,0.317,1.597,5.586,1
4490,17.744,1.0563578047278466,0.153,0.11800000000000001,0.9470000000000001,0.035,0.023,0.17600000000000002,0.17600000000000002,0.535,-0.011000000000000001,1.621,0.2,0
4491,17.692999999999998,1.0565189847715735,0.163,0.128,0.9470000000000001,0.024,0.024,0.19899999999999998,0.19899999999999998,0.36700000000000005,0.05,1.194,0.19899999999999998,0
4492,15.714,1.0636358889035558,0.131,0.111,0.94,0.026000000000000002,0.021,0.16,0.16,0.369,0.006,1.296,0.168,0
4493,15.937000000000001,1.0627481784603479,0.152,0.11,0.941,0.039,0.024,0.263,0.263,0.485,0.037000000000000005,1.8259999999999998,0.161,0
4494,16.042,1.0623381354420345,0.149,0.098,0.941,0.059000000000000004,0.023,0.217,0.217,0.7809999999999999,-0.043,2.802,0.142,0
4495,16.953,1.0602621995511252,0.16399999999999998,0.114,0.9440000000000001,0.10800000000000001,0.024,0.2,0.2,1.557,-0.008,4.747,0.177,0
4496,14.637,1.0619367222504856,0.132,0.107,0.9359999999999999,0.11800000000000001,0.022000000000000002,0.14800000000000002,0.14800000000000002,1.568,-0.004,5.47,0.165,0
4497,14.78,1.0686829683811883,0.124,0.10400000000000001,0.937,0.091,0.024,0.111,0.111,1.275,-0.019,3.9560000000000004,0.162,0
4498,11.425999999999998,1.0673430100169443,0.151,0.091,0.92,0.08800000000000001,0.03,0.067,0.067,1.0170000000000001,0.036000000000000004,3.029,0.151,0
4499,10.864,1.089363485436286,0.182,0.10099999999999999,0.9159999999999999,0.099,0.042,0.184,0.184,0.961,-0.01,2.767,0.168,0
4500,12.677,1.093257911322606,0.193,0.11699999999999999,0.927,0.159,0.054000000000000006,0.33799999999999997,0.33799999999999997,1.443,-0.048,3.9739999999999998,0.18600000000000003,0
4501,12.145,1.0778385170572418,0.11699999999999999,0.087,0.924,0.2,0.025,0.418,0.418,1.527,-0.099,8.071,0.131,0
4502,11.720999999999998,1.0889589807467503,0.195,0.105,0.9209999999999999,0.18100000000000002,0.036000000000000004,0.519,0.519,1.109,-0.01,5.098,0.156,0
4503,11.767000000000001,1.0885978755979666,0.209,0.11199999999999999,0.922,0.203,0.040999999999999995,0.5760000000000001,0.5760000000000001,1.099,0.027000000000000003,5.332999999999999,0.163,0
4504,11.822000000000001,1.0830586488492946,0.215,0.10300000000000001,0.922,0.23800000000000002,0.036000000000000004,0.613,0.613,1.183,0.0,7.028,0.151,0
4505,12.157,1.087106506715989,0.24100000000000002,0.13699999999999998,0.924,0.272,0.033,0.648,0.648,1.262,0.011000000000000001,7.682,0.21600000000000003,0
4506,12.302,1.0794193919209791,0.188,0.11,0.925,0.27,0.045,0.6459999999999999,0.6459999999999999,1.272,-0.057999999999999996,6.433,0.16699999999999998,0
4507,11.074000000000002,1.0877277269952474,0.18899999999999997,0.098,0.917,0.256,0.034,0.662,0.662,1.047,0.019,7.946000000000001,0.151,0
4508,9.777000000000001,1.0950283388053377,0.188,0.079,0.907,0.233,0.032,0.63,0.63,0.9279999999999999,0.031,7.393,0.124,0
4509,9.061,1.1014420621088041,0.145,0.075,0.9009999999999999,0.213,0.034,0.603,0.603,0.851,0.040999999999999995,6.59,0.11699999999999999,0
4510,8.116,1.1233639491996474,0.141,0.069,0.89,0.18100000000000002,0.034,0.508,0.508,0.812,-0.003,5.4670000000000005,0.10300000000000001,0
4511,8.445,1.1213206343514075,0.151,0.07200000000000001,0.894,0.184,0.033,0.516,0.516,0.841,0.034,5.709,0.10800000000000001,0
4512,9.09,1.1135153078603268,0.154,0.08,0.9009999999999999,0.18600000000000003,0.032,0.561,0.561,0.8240000000000001,0.018000000000000002,6.0360000000000005,0.11800000000000001,0
4513,9.463,1.1071565425250443,0.133,0.083,0.904,0.21600000000000003,0.028999999999999998,0.604,0.604,0.892,0.006999999999999999,7.5360000000000005,0.122,0
4514,9.595,1.1052789492107413,0.128,0.078,0.9059999999999999,0.22699999999999998,0.026000000000000002,0.616,0.616,0.924,0.009000000000000001,8.826,0.115,0
4515,8.728,1.1179381958846284,0.07200000000000001,0.069,0.897,0.19699999999999998,0.019,0.545,0.544,0.873,0.039,10.802999999999999,0.109,0
4516,8.712,1.1086187409294892,0.048,0.069,0.897,0.17800000000000002,0.021,0.568,0.5670000000000001,0.745,-0.003,8.532,0.111,0
4517,8.493,1.1173541608871627,0.066,0.063,0.894,0.171,0.023,0.565,0.564,0.7040000000000001,0.021,7.517,0.099,0
4518,8.516,1.111267417361027,0.10300000000000001,0.06,0.895,0.14,0.027999999999999997,0.532,0.531,0.624,0.028999999999999998,5.082,0.099,0
4519,7.438,1.1304834336516056,0.086,0.057999999999999996,0.8809999999999999,0.125,0.027000000000000003,0.467,0.466,0.563,0.023,4.621,0.094,0
4520,6.869,1.1423773884058153,0.10400000000000001,0.054000000000000006,0.873,0.14,0.027000000000000003,0.48,0.479,0.5720000000000001,0.033,5.136,0.086,0
4521,6.6579999999999995,1.1504175185358525,0.09699999999999999,0.053,0.8690000000000001,0.139,0.027000000000000003,0.48100000000000004,0.48,0.5539999999999999,0.02,5.369,0.083,0
4522,6.519,1.1497204378802566,0.092,0.052000000000000005,0.867,0.124,0.025,0.434,0.434,0.525,0.016,4.975,0.083,0
4523,6.343999999999999,1.1580459466596251,0.08800000000000001,0.054000000000000006,0.8640000000000001,0.11800000000000001,0.026000000000000002,0.40700000000000003,0.40700000000000003,0.512,0.013999999999999999,4.553999999999999,0.084,0
4524,6.461,1.1547041631283637,0.11599999999999999,0.057,0.866,0.132,0.027000000000000003,0.436,0.435,0.5539999999999999,0.024,4.973,0.08900000000000001,0
4525,6.372999999999999,1.1543481707660126,0.12,0.06,0.8640000000000001,0.14300000000000002,0.027000000000000003,0.431,0.431,0.599,0.022000000000000002,5.416,0.09300000000000001,0
4526,6.317,1.1637262619305324,0.073,0.046,0.863,0.122,0.022000000000000002,0.415,0.414,0.521,0.004,6.294,0.075,0
4527,6.5329999999999995,1.1617828233511895,0.1,0.045,0.867,0.08800000000000001,0.025,0.364,0.364,0.42200000000000004,0.017,3.5389999999999997,0.081,1
4531,14.478,1.066026982479372,-0.021,0.094,0.935,0.109,0.02,0.13,0.13,1.463,0.075,5.197,0.141,0
4532,13.69,1.0707311689569414,-0.203,0.087,0.932,0.111,0.005,0.111,0.111,1.453,-0.006999999999999999,23.228,0.132,0
4533,12.454,1.0807947566069789,0.034,0.084,0.9259999999999999,0.109,0.025,0.085,0.085,1.345,0.015,4.303999999999999,0.133,0
4534,11.1,1.0793931274908746,0.08199999999999999,0.095,0.917,0.096,0.031,0.049,0.049,1.101,-0.004,3.1510000000000002,0.14400000000000002,0
4537,9.915,1.0972307505834542,0.16,0.11,0.9079999999999999,0.138,0.043,0.11599999999999999,0.11599999999999999,1.3330000000000002,-0.028999999999999998,3.635,0.15,0
4538,10.209,1.0994059991071914,0.134,0.08199999999999999,0.9109999999999999,0.19699999999999998,0.03,0.07400000000000001,0.07400000000000001,2.043,-0.105,6.789,0.114,0
4540,13.109000000000002,1.076285024782879,0.068,0.062,0.929,0.015,0.024,0.022000000000000002,0.022000000000000002,0.205,0.006999999999999999,0.64,0.08900000000000001,0
4541,12.988,1.0769919579698284,0.111,0.106,0.929,0.012,0.021,0.016,0.016,0.161,0.025,0.5720000000000001,0.16699999999999998,0
4542,11.834000000000001,1.0841245851408452,0.131,0.09300000000000001,0.922,0.025,0.026000000000000002,0.006,0.006,0.316,-0.027000000000000003,0.972,0.14,0
4543,11.206,1.086000944296192,0.139,0.087,0.9179999999999999,0.024,0.028999999999999998,0.002,0.002,0.292,-0.021,0.838,0.13,0
4544,11.309000000000001,1.0873240761928389,0.14,0.084,0.919,0.019,0.03,0.009000000000000001,0.009000000000000001,0.23600000000000002,0.025,0.6659999999999999,0.11800000000000001,0
4545,11.785,1.085878814881546,0.139,0.09300000000000001,0.922,0.015,0.032,0.009000000000000001,0.009000000000000001,0.19399999999999998,0.013000000000000001,0.503,0.132,0
4546,11.651,1.0866174954843817,0.14800000000000002,0.091,0.9209999999999999,0.013000000000000001,0.028999999999999998,0.009000000000000001,0.009000000000000001,0.16399999999999998,0.022000000000000002,0.46299999999999997,0.131,0
4547,11.663,1.0847081395407856,0.142,0.08900000000000001,0.9209999999999999,0.011000000000000001,0.028999999999999998,0.006999999999999999,0.006999999999999999,0.14300000000000002,0.034,0.401,0.127,0
4550,10.095,1.099059705183823,0.154,0.096,0.91,0.026000000000000002,0.027000000000000003,0.11199999999999999,0.126,0.28300000000000003,0.015,0.99,0.133,0
4551,13.583,1.0728480268430238,0.201,0.085,0.9309999999999999,0.017,0.028999999999999998,0.055999999999999994,0.055999999999999994,0.235,-0.006999999999999999,0.604,0.179,0
4552,12.844000000000001,1.073952466268045,0.233,0.079,0.9279999999999999,0.015,0.034,0.053,0.053,0.19899999999999998,0.048,0.45,0.161,0
4553,11.665,1.0839700813636008,0.24100000000000002,0.084,0.9209999999999999,0.015,0.037000000000000005,0.006999999999999999,0.006999999999999999,0.183,0.016,0.39299999999999996,0.156,0
4554,10.856,1.0871697497380766,0.168,0.075,0.9159999999999999,0.027999999999999997,0.032,0.023,0.023,0.325,0.009000000000000001,0.922,0.128,0
4555,10.823,1.0956235351457508,0.179,0.081,0.915,0.02,0.032,0.040999999999999995,0.040999999999999995,0.223,0.055999999999999994,0.615,0.128,0
4556,10.505999999999998,1.0924257197380878,0.195,0.081,0.9129999999999999,0.021,0.035,0.107,0.107,0.214,0.008,0.62,0.12,0
4557,9.396,1.1029964944804156,0.205,0.08800000000000001,0.904,0.033,0.035,0.218,0.218,0.265,0.004,0.935,0.12300000000000001,0
4558,9.416,1.1114824829201952,0.19,0.08,0.904,0.07,0.036000000000000004,0.385,0.385,0.452,0.033,2.073,0.113,0
