leverage_ratio,asset_liabilities,roe,asset_turnover,debt_ratio,debt_ratio2,roa,capitalization_ratio,longtermdebt_invcap,totaldebt_invcap,cash_debt,debt_ebitda,rect_turn,label,edge_NOTEARS__asset_liabilities__rect_turn,edge_NOTEARS__debt_ratio__leverage_ratio,edge_NOTEARS__debt_ratio__asset_liabilities,edge_NOTEARS__debt_ratio2__debt_ratio,edge_NOTEARS__debt_ratio2__roa,edge_NOTEARS__debt_ratio2__capitalization_ratio,edge_NOTEARS__debt_ratio2__totaldebt_invcap,edge_NOTEARS__roa__roe,edge_NOTEARS__roa__asset_turnover,edge_NOTEARS__capitalization_ratio__debt_ratio,edge_NOTEARS__capitalization_ratio__roa,edge_NOTEARS__capitalization_ratio__longtermdebt_invcap,edge_NOTEARS__capitalization_ratio__totaldebt_invcap,edge_NOTEARS__longtermdebt_invcap__totaldebt_invcap,edge_NOTEARS__totaldebt_invcap__leverage_ratio,edge_NOTEARS__totaldebt_invcap__debt_ratio,edge_NOTEARS__debt_ebitda__debt_ratio2,edge_NOTEARS__rect_turn__roa
0.599691898293113,-0.4373138979397077,0.4115533093585585,0.6910991251350153,0.6371638860765054,-0.040632941099093,0.672132970958135,1.1040326140863148,0.8894566264193653,-0.1855574423538824,-0.0599710785779061,-0.1664701820092673,-0.0799096788074446,0,0.02500082873246391,0.21330082492139607,0.31145231836141274,0.015937299187189446,-0.011621518267974749,-0.029453185426194198,0.005717216684054736,0.16735591226805702,0.20383747619226794,0.5021638897806421,-0.28311434762877935,0.8912020946601212,0.16826764040355335,-0.08514378081350413,-0.041366224018923425,-0.07626664957431079,0.002166505198005798,-0.017523085235340706
0.5809904249965322,-0.4319066895682839,-0.089177948940894,0.8312626301975475,0.6371638860765054,-0.0953827711577106,0.3994304386253869,0.8996839966591825,0.7150291172086378,-0.1151663268138197,-0.2660899612326725,-0.1453358255210324,-0.0670146390679935,0,0.02070719884548984,0.20664900972636002,0.30760133719873456,0.03741161038617484,-0.01621214591082887,-0.056341971705524435,0.008329586974034221,-0.021550551968344232,0.14570280230866153,0.40921691041678576,-0.13710583207720814,0.5838257466750987,0.08510514868050331,-0.04248141960940457,-0.024873323059728242,-0.04733493724880697,0.004440047742848853,-0.008733067734872552
0.7270400259793542,-0.4718781409429895,-0.541057377162351,0.9433934342475738,0.6828215931456324,-0.0132580260697842,-0.3505015252896445,0.6680888969084331,0.5173446067698138,0.1828726517494242,-0.7345419672662324,0.0766417984803973,-0.060567119198268,0,0.020446949182385696,0.277126954076198,0.3601506826967106,0.0055727739859863816,0.0019774166725728738,-0.005815475531189725,-0.0018384661885218077,0.11473422765287136,-0.14510128281763102,0.32565213144717725,0.08934061599229376,0.3136777403893366,-0.10035137801843876,0.04880659014336781,0.04942496875648772,0.08054918432115409,-0.00032545397359505865,0.006926005278564086
1.65298559074697,-0.6591938166749854,-1.3837514460077711,1.0274915372850908,1.025254396164082,0.2878660392526115,-1.2367847553710531,0.7362051027174772,0.5754871098400562,0.9691563891650176,-1.2592082140238177,2.1596466491958326,-0.0476720794588171,0,0.02248220800889365,0.9460496055673399,0.7554259531177359,-0.1816801112603923,-0.15150046525908012,0.13914300089903409,0.211549650220645,1.0354090879961706,-0.5576489226028144,0.5388189828855081,0.3473903281294589,0.3845067288450098,-0.5860477601040566,0.2877260887338089,0.5955280899009561,0.6409595774384423,0.19912149971651072,0.019235975190712074
2.5063516281969034,-0.7697105963173714,0.2283589465660759,1.4479820524726912,1.20788522444059,0.6528649063100629,-0.8277309568719415,-0.6352011742379432,-0.5951152853074916,4.267055036382422,-2.0462075841602,0.9446217937472112,0.0425931987173388,0,-0.023454677308156462,1.6899772954464547,1.0392027090064095,-0.4854386013536307,-0.2299545107843662,-0.27227434792144095,2.1124166643645705,-0.11435811555288836,-0.5259456497009104,-0.5477083795007209,-0.2005973845943828,0.343069348650045,2.226280388642124,-1.3100236254381084,3.975663007027008,3.3247504319410774,0.19752692728789306,-0.011502319927393556
2.820937125435817,-0.8252896564608448,0.5092569695145492,1.279785846397652,1.253542931509717,0.0962416340474508,0.2630791724590231,0.8406499516246781,0.6646389478810948,1.109938620245143,1.2329564580747192,-0.089891580176897,0.0554882384567897,0,-0.03276189999004411,1.9739939615100097,1.1563591745333122,-0.07426556938002843,0.010774047002910927,0.05311904889697002,0.08100092288264975,0.08105563449329178,0.1477448189957512,0.7522580241853141,-0.08437745762176273,0.5070730162629234,-0.7663982054696321,0.38056998113325263,1.1639429376215535,0.8975183015762607,-0.002770939383129549,0.004762592167410521
1.81372920646282,-0.7873335495623801,0.9122845676580108,1.0555242382976,1.0480832496986456,0.2787410675761763,0.672132970958135,0.9042250770464528,0.7189052840799878,0.8598255075815163,-1.6339698188506675,-0.1075481311670679,0.0211014658182538,0,-0.011885928760449891,1.0611613601651442,0.9223625771848467,-0.1798382442385777,0.07972335551520354,0.16548156375334475,0.1817353031795169,0.3709755518827816,0.31132349755516675,0.6765264048184909,-0.23187638619666254,0.5899534478701889,-0.6385974733980552,0.31888330237029777,0.5797250829508896,0.5813146164574631,-0.009601715853052651,0.00462725904598983
0.8492675121677218,-0.5356441266648022,0.3565950005208136,0.6630664241225087,0.7513081537493229,-0.1866324879220742,0.8084842371245057,0.8860607554973743,0.7034006165945897,-0.1121709601950936,4.268525457172187,-0.2320134394727808,-0.0218819999799154,0,0.008385425424951472,0.3561851541892217,0.44982292519450034,0.08631587199111312,-0.06420786261848378,-0.108573254750422,0.015874340772794614,0.1744241311630644,0.2352432031834085,0.4752192538959828,-0.2733127139971778,0.5656343388122919,0.08163647859768007,-0.04070361301196761,-0.03541312631911427,-0.05436303285866443,0.013869008367268367,-0.005771843656946778
1.8019294673590245,-0.5597289311046882,0.0818034563320891,0.4107721150099497,1.0480832496986456,0.2239912375175586,0.3994304386253869,1.031375327890001,0.8274379564777733,0.6366706944864238,-2.308540707538994,-0.0555816913209966,-0.0455229061689087,0,0.018229278294350955,1.0542576685046912,0.6557233839528334,-0.14451473272403742,0.038071641044874704,0.1516770513576673,0.10813689748613572,0.01976844789336093,0.07199968589106685,0.7716581416598658,-0.1571747113868358,0.7745004918858585,-0.5393515388520701,0.2717691008961629,0.42647341876622186,0.4304431274853683,-0.003987565313176156,-0.0059323549091709
2.2663493875574487,-0.7198290025616639,0.100122892611338,0.6630664241225087,1.1622275173714631,0.5707401612221368,0.1949035393758377,1.4536958039060746,1.1879214755132768,0.7145502265733017,-1.5964936583679827,0.0650045262368755,-0.0240311732698239,0,0.012375594078363729,1.4703855214691601,0.935120613626962,-0.40833339725537887,0.047335565528074136,0.5447334950141276,0.30924252514265793,0.011806274467668366,0.056710732020734296,1.2060827747711242,-0.10809809457200381,1.5672229803896316,-0.8531917002972146,0.43789528943137573,0.6020034003100279,0.5357091360742381,0.01188302616471317,-0.0015280961767135724
