Unnamed: 0,leverage_ratio,asset_liabilities,roe,asset_turnover,debt_ratio,debt_ratio2,roa,capitalization_ratio,longtermdebt_invcap,totaldebt_invcap,cash_debt,debt_ebitda,rect_turn,label
1,0.8764291757651368,-0.5081966833639936,0.1184423288905863,0.15847780589739124,0.7513081537493229,-0.8618803919783569,-0.35050152528964457,-0.603413611527056,-0.5679821172080451,-0.5255315535792914,-0.5471611648528085,-0.29454705756296967,-0.0003902670808306889,0
2,0.8321244949791897,-0.49763901476752953,0.17950711648807988,0.2706086099474174,0.7284793002147594,-0.8801303353312303,-0.21415025912327387,-0.6669887369488303,-0.622248453406938,-0.547996803219737,-0.28482804147401497,-0.31628334192586954,0.01035559936871171,0
3,0.9568009836230618,-0.5271108637263973,0.3016366916830683,0.2706086099474174,0.7969658608184473,-0.8071305619197393,-0.1459746260400885,-0.2719147432563749,-0.2850219355995319,-0.48209873760776334,0.5021713286623657,-0.28739080394195343,-0.004688613660647649,0
4,0.5912317079922788,-0.4489273660179958,0.4848310544755509,0.6070010220974928,0.6371638860765054,-0.6155061567145776,0.12672790629265265,-0.476263360683507,-0.3586691061551724,-0.06724046091420258,-0.5471611648528085,-0.25849826595803727,0.01895229252834563,0
5,0.532900922233896,-0.4515082535190726,0.3871273943195608,0.8592953312100541,0.5915061790073785,-0.6063811850381415,-0.00962335987371805,-0.603413611527056,-0.4904587797810551,-0.044775211273757026,1.0080994951786104,-0.24425263959096752,0.06838327819624061,0
6,0.39709260424682047,-0.40626425235813507,0.6619189385082848,1.391916650447678,0.523019618403688,-0.5333814116266513,0.46760607170857893,-0.5171330841689334,-0.21525093191524092,0.24427766743330853,0.22110012504222978,-0.2667914944534206,0.13500765018340344,0
7,0.32117352812617694,-0.3680944661673094,0.4787245757158022,1.5040474544977043,0.5001907648691245,-0.5060064965973434,-0.00962335987371805,-0.44901687835988935,-0.13385142761690164,0.23379388426776743,0.07119548311149057,-0.21047779773476927,0.11781426386413558,0
8,0.41156398239298453,-0.38515746411903756,0.42376626687805735,1.0835569393101065,0.5458484719382515,-0.5790062700088328,-0.0777989929569034,-0.16746989434917392,0.2847745944888436,0.08702091995019001,-0.13492339954327578,-0.22713113560049866,0.06623410490633214,0
9,0.4351634606005746,-0.3732665016463953,0.40544683059880904,1.2517531453851454,0.5458484719382515,-0.5972562133617052,-0.0777989929569034,-0.14476449241282616,0.3235362632023388,0.06455567030974448,0.2960524460075994,-0.23101022634833926,0.07053245148614909,0
10,0.5052939854627523,-0.44328204564044943,-0.003687246304402124,1.111589640322613,0.5915061790073785,-0.6611310150967591,-0.6232040576223925,-0.3354898686781494,-0.33928827179842486,-0.3203489401965556,0.23983820528357214,-0.1453358255210324,0.05763741174669821,0
11,0.587224249428726,-0.4418517924205538,-0.284585269252876,0.8592953312100541,0.6371638860765054,-0.6976309018025041,-0.6232040576223925,-0.36273635100176704,-0.3625452730265219,-0.3577910229306315,0.40848092745565373,-0.16025026063772985,0.046891545297155814,0
12,0.4594308485687569,-0.4544243568890789,-0.284585269252876,0.6070010220974928,0.568677325472815,-0.7067558734789404,-0.486852791456015,-0.43993471758535013,-0.4284401098394631,-0.3907400557366183,0.22110012504222978,-0.20586301736233817,0.02969815897788803,0
13,0.43627664353489465,-0.3850666692297926,-0.6082286435195947,0.7191318261475187,0.5458484719382515,-0.6520060434203228,-0.6232040576223925,-0.46264011952169815,-0.44782094419621066,-0.29488832393738396,-1.1280416523344228,-0.1443326123965909,0.046891545297155814,0
14,0.4848114194712592,-0.439167129500404,-0.36396949312961846,0.803229929185041,0.568677325472815,-0.6063811850381415,-0.35050152528964457,-0.476263360683507,-0.4594494448102591,-0.19903659213814978,-0.26608996123267253,-0.19957621511583792,0.06838327819624061,0
15,0.4324918215582058,-0.3968329261872025,-0.14413625777863875,0.9714261352600804,0.5458484719382515,-0.6885059301260679,-0.00962335987371805,-0.4853455214580462,-0.46720177855295814,-0.35629333962126847,0.10867164359417536,-0.27822812407205405,0.09632253096505061,0
16,0.3730478528655025,-0.4058926001255088,-0.0647520339018963,0.6630664241225087,0.523019618403688,-0.6976309018025041,-0.00962335987371805,-0.6942352192724485,-0.6455054546350354,-0.33083272336209685,0.4834332484210234,-0.279699503321235,0.06193575832651517,0
17,0.2942345011156259,-0.3829003375693998,0.24667838284532415,0.522902919059976,0.4773619113345611,-0.7432557601846864,0.46760607170857893,-1.0166519267685898,-0.9207133025008492,-0.3547956563119054,-0.20987572050864536,-0.3308633726677531,0.04474237200724733,0
21,0.2387979909864758,-0.32125827897411624,0.17950711648807988,0.522902919059976,0.4317042042654341,-0.6520060434203228,0.46760607170857893,-0.09481260815286047,-0.13385142761690164,-0.4596334879673178,0.12740972383551777,-0.2980248630610336,0.09847170425495932,0
22,0.47145322425941605,-0.39932074592586253,0.4970440119950498,0.5509356200724825,0.568677325472815,-0.7158808451553766,0.6039573378749497,0.18219329547058535,0.10259475153541758,-0.5674666862414565,0.16488588431820253,-0.31942674304911967,-0.09495389183680372,0
23,0.5767603298461151,-0.4306866947728937,0.5397893633132962,0.6630664241225087,0.614335032541942,-0.31438209139218104,0.7403086040413203,0.7997802281392512,0.6297534460389488,-0.2829068574624797,-0.4909469241287813,-0.23488931709617986,-0.08420802538726131,0
24,0.599691898293113,-0.4373138979397077,0.4115533093585585,0.6910991251350153,0.6371638860765054,-0.04063294109909302,0.672132970958135,1.1040326140863148,0.8894566264193653,-0.18555744235388247,-0.05997107857790619,-0.16647018200926733,-0.0799096788074446,0
